"huc8","year","month","year_wtr","Power_diverted","consumtive_diverted","Forest_pct","prcp_sum","et_mean","swe_mean","inflow_wtr_mm","sum_cap_af","tmean","elevation","mng_medhigh_10yr_pct","BurnSev34_10yr_pct","pop_den","weighted_median_income","project","P_ET"
18010207,2014,8,2014,0,3551.9,31.7976585347784,0.753775752565094,69.2923776081914,0,0,57110,21.9873146076219,1231.96017835,0.899697752169893,0.518983671455298,7.17839908599854,39353.3239219985,0,-68.5386018556263
18010207,2014,9,2014,0,3071.6,31.7976585347784,66.2188691440244,50.0211831190254,0,0,57110,18.7449596276317,1231.96017835,0.899902534932752,0.518983671455298,7.17839908599854,39353.3239219985,0,16.197686024999
18010207,2014,10,2015,0,3845.8,31.7976585347784,98.4426801768701,39.3504623943715,0,0,57110,12.8140652394557,1231.96017835,0.899902534932752,0.518983671455298,7.17839908599854,39353.3239219985,0,59.0922177824986
18010207,2014,11,2015,0,1828.9,31.7976585347784,54.557693385235,19.1105807281729,0.000940427099823227,0,57110,6.26578658824196,1231.96017835,0.899902534932752,0.518983671455298,7.17839908599854,39353.3239219985,0,35.4471126570621
18010207,2014,12,2015,0,13885.6,31.7976585347784,190.006070158589,10.7498517709986,0.054771475974983,0,57110,4.413331667099,1231.96017835,0.944193891116405,0.518983671455298,7.17839908599854,39353.3239219985,0,179.25621838759
18010207,2015,1,2015,0,3678.2,31.8060753495151,21.7243442196949,20.5250707826282,0.389354617824048,0,57110,5.53992764678068,1231.96017835,0.944193891116405,0.518983671455298,7.19590902328491,41194.8170400145,0,1.1992734370667
18010207,2015,2,2015,0,22906.8,31.8060753495151,202.213136184254,26.0819303076431,0,0,57110,7.04170254887738,1231.96017835,0.949566946432269,0.518983671455298,7.19590902328491,41194.8170400145,0,176.131205876611
18010207,2015,3,2015,0,4242.6,31.8060753495151,34.4768753891168,55.3865164665768,0,0,57110,9.45450756102264,1231.96017835,0.949566946432269,0.518983671455298,7.19590902328491,41194.8170400145,0,-20.90964107746
18010207,2015,4,2015,0,4626.4,31.8060753495151,21.3498343202381,73.0408489980662,0.000596867597411503,0,57110,9.35701362317467,1231.96017835,0.949566946432269,0.518983671455298,7.19590902328491,41194.8170400145,0,-51.6910146778281
18010207,2015,5,2015,0,4932.8,31.8060753495151,57.8340379923045,94.9973279300287,0,0,57110,13.9309357433025,1231.96017835,0.949566946432269,0.518983671455298,7.19590902328491,41194.8170400145,0,-37.1632899377242
18010207,2015,6,2015,0,4729.5,31.8060753495151,10.5432134912136,98.5203129921459,0,0,57110,21.5373653469727,1231.96017835,0.949566946432269,0.518983671455298,7.19590902328491,41194.8170400145,0,-87.9770995009323
18010207,2015,7,2015,0,3931.5,31.8060753495151,24.707785427814,94.0025578102024,0,0,57110,22.401574636164,1231.96017835,0.94599649655089,0.518983671455298,7.19590902328491,41194.8170400145,0,-69.2947723823884
18010207,2015,8,2015,0,3303,31.8060753495151,0.680128333896805,83.7913401415181,0,0,57110,21.8100543557701,1231.96017835,0.94599649655089,0.518983671455298,7.19590902328491,41194.8170400145,0,-83.1112118076213
18010207,2015,9,2015,0,3159,31.8060753495151,5.77470480347275,52.7177424456756,0,0,57110,17.7358759866353,1231.96017835,0.904330296746509,0.518983671455298,7.19590902328491,41194.8170400145,0,-46.9430376422028
18010207,2015,10,2016,0,2722.4,31.8060753495151,22.1981274276492,39.4560806822534,0,0,57110,14.5409027568863,1231.96017835,0.904330296746509,0.518983671455298,7.19590902328491,41194.8170400145,0,-17.2579532546042
18010207,2015,11,2016,0,1689.4,31.8060753495151,32.4869837078248,18.3331835981917,0.236354111839184,0,57110,4.08411606534802,1231.96017835,0.904330296746509,0.518983671455298,7.19590902328491,41194.8170400145,0,14.1538001096331
18010207,2015,12,2016,0,4334.2,31.8060753495151,219.058184647844,9.84368846091119,0.643894794918283,0,57110,1.75937676616131,1231.96017835,0.904330296746509,0.518983671455298,7.19590902328491,41194.8170400145,0,209.214496186933
18010207,2016,1,2016,0,13258,31.8654801352906,205.700864469154,11.2943120058311,0.139338334768887,0,57110,2.50365914266642,1231.96017835,0.857539860677069,0.518983671455298,6.95894908905029,42130.3546577711,0,194.406552463323
18010207,2016,2,2016,0,10259.6,31.8654801352906,61.992194448293,22.5063496733528,0.0521924444570461,0,57110,6.07120491941069,1231.96017835,0.740358234611325,0.518983671455298,6.95894908905029,42130.3546577711,0,39.4858447749402
